dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,tm_spin,sb
6/27/11,110627_180801det,,7,2,453286,488862,1,Strikeout,S,4,3.25,1.61,-3.97,2.52,CH,23,2,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Swinging Strike,237.103,-1.20732,1,det,0.081379313,-122.1587035,0.323451077,-2.700466984,2.608191253,-3.97,2.52,-3.443732651,55,5.906799071,9.947520588,-124.3203476,-3.991655189,-4.302000118,17.75999951,-28.02400046,85.08,0.558266841,1.353112121,0.455,1.44,892,1
6/27/11,110627_180820det,,7,3,453286,488862,1,Strikeout,B,5,3.35,1.62,-6.16,4.95,FF,3,2,R,2,0,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,230.972,1.49711,1,det,0.073231604,-135.688126,0.291762827,-5.170866307,5.067693937,-6.16,4.95,-3.523886223,55,5.586578743,12.61422073,-138.2748262,-0.163688456,-10.12400014,23.62200093,-22.25700026,94.67,0.72270047,3.729064646,0.635,3.78,1653,2
6/27/11,110627_180833det,,7,4,453286,488862,1,Strikeout,B,6,3.45,1.59,-6.69,4.37,FF,10,0.887,R,2,1,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,236.605,0.166667,1,det,0.076327641,-130.1592679,0.304405165,-5.616459631,4.478935107,-6.69,4.37,-3.472955646,55,5.461910348,6.830806104,-132.7156172,-1.764268955,-10.10199983,22.40000081,-24.12299948,90.62,-1.498841201,2.610786781,-1.575,2.675,1600,12
6/27/11,110627_180852det,,7,5,453286,488862,1,Strikeout,S,7,3.25,1.61,-1.57,2.56,SL,24,0.901,R,2,2,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,210.946,-0.99878,1,det,0.081751434,-121.305025,0.329181212,-0.212602834,2.655260319,-1.57,2.56,-3.519579757,55,5.783046213,9.50720256,-124.3435125,-3.099684983,-0.326999975,24.88000035,-28.0949996,85.05,0.737757566,1.523017765,0.627,1.611,556,22
6/27/11,110627_180914det,,7,6,453286,488862,1,Strikeout,B,8,3.36,1.52,-0.21,3.59,SL,24,2,R,2,2,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,183.27,-2.34457,1,det,0.082908639,-119.9663884,0.328658451,1.162040189,3.705177662,-0.21,3.59,-3.338186554,55,5.770214018,9.451265623,-121.9061293,-6.342786221,1.793,15.63900018,-26.46200018,83.48,1.124002763,0.187532393,1.01,0.283,680,22
6/27/11,110627_180935det,,7,7,453286,488862,1,Strikeout,S,9,3.39,1.57,-9.25,4.96,FF,14,2,R,2,3,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,241.586,0.305495,1,det,0.074893961,-132.497228,0.300529211,-8.245112951,5.080918648,-9.25,4.96,-3.396166129,55,5.501255069,13.27829465,-135.560265,-2.09677987,-15.2150007,27.36900067,-22.80299979,92.88,0.786266265,2.696954632,0.699,2.758,2112,32
6/27/11,110627_181007det,,3,1,453286,519346,2,Strikeout,S,13,3.21,1.55,-5.61,3.91,FF,11,0.864,L,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,234.834,0.250602,1,det,0.076314458,-130.0675369,0.30577016,-4.50460808,4.010952473,-5.61,3.91,-3.524566896,55,5.618999443,9.149052872,-132.964635,-2.124404824,-8.030000282,25.40100026,-25.02899962,90.88,-0.391239493,2.521441533,-0.478,2.588,1356,0
6/27/11,110627_181028det,,3,2,453286,519346,2,Strikeout,S,14,3.21,1.55,-9.33,2.21,FF,15,0.683,L,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,256.448,-0.0674699,1,det,0.075333547,-131.7499779,0.301976133,-8.315396144,2.283752265,-9.33,2.21,-3.304690476,55,5.831617485,8.892130435,-134.7180266,-2.823804531,-15.1980005,26.36300015,-28.00499945,92.07,-0.92433998,2.254550343,-0.999,2.324,1920,1
6/27/11,110627_181052det,,3,3,453286,519346,2,Strikeout,S,15,3.21,1.55,-11.89,-0.36,CH,22,2,L,2,0,R,gid_2011_06_27_tormlb_detmlb_1/,Swinging Strike (Blocked),271.489,-3.07831,1,det,0.084513648,-117.4441709,0.338694346,-10.64774038,-0.313857478,-11.89,-0.36,-3.396979798,55,5.698084422,10.68352805,-120.0742406,-5.278106625,-15.46999986,20.82299924,-32.63500052,82.27,-0.101648953,-0.284431924,-0.198,-0.175,2126,2
6/27/11,110627_181130det,,4,1,453286,430832,3,Strikeout,S,19,3.39,1.63,-5.79,7.2,FF,18,2,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,218.639,-0.236364,1,det,0.073683272,-134.5950333,0.296606385,-4.758058455,7.348229039,-5.79,7.2,-3.374714815,55,5.46432335,11.64204255,-137.9443111,-4.210544129,-9.013999535,30.42699933,-18.25799971,94.43,0.61446122,2.242151435,0.526,2.302,1878,0
6/27/11,110627_181143det,,4,2,453286,430832,3,Strikeout,S,20,3.25,1.47,-9.23,-1.49,CH,21,0.903,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Swinging Strike,278.877,-1.04494,1,det,0.084462174,-117.6373862,0.336640079,-7.955523539,-1.466672613,-9.23,-1.49,-3.314079203,55,5.586981344,8.446414074,-119.906608,-1.241717515,-11.70000036,17.96799969,-34.33600073,81.96,-0.657661811,1.332987524,-0.751,1.43,1691,1
6/27/11,110627_181200det,,4,3,453286,430832,3,Strikeout,B,21,3.42,1.67,-5.1,7.19,FF,14,2,R,2,0,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,215.204,-0.0731429,1,det,0.072640239,-136.7224927,0.290191287,-4.106801146,7.334944563,-5.1,7.19,-3.31777699,55,5.502306697,17.80221985,-139.5397076,-4.197011378,-8.127999855,25.94300008,-17.66200095,95.95,3.135130085,2.424254893,3.033,2.481,1848,2
6/27/11,110627_181221det,,4,4,453286,430832,3,Strikeout,S,22,3.46,1.67,-7.18,5.72,FF,13,0.912,R,2,1,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,231.235,-0.162011,1,det,0.072758858,-136.4396202,0.291343096,-6.206653768,5.849135633,-7.18,5.72,-3.408421466,55,5.316046538,12.42958328,-139.4309146,-3.241268461,-12.18699987,27.50699925,-20.69400053,95.47,0.589110311,2.363015009,0.504,2.42,1911,12
6/27/11,110627_182034det,,2,1,453286,452252,7,Groundout,B,48,3.49,1.67,-8.67,9.13,FF,23,0.915,L,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,223.356,-1.10659,2,det,0.076065607,-130.4279247,0.30558704,-7.616727044,9.320040534,-8.67,9.13,-3.458504292,55,5.839216872,12.79899211,-133.5284372,-7.082670632,-13.59400041,27.27999997,-15.54500037,91.59,0.71268577,1.503773822,0.623,1.573,2489,0
6/27/11,110627_182049det,,2,2,453286,452252,7,Groundout,X,49,3.48,1.66,-8.02,5.18,FF,13,0.907,L,0,1,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, out(s)",236.923,-0.189011,2,det,0.074145655,-133.9533411,0.296125926,-7.031380146,5.304577385,-8.02,5.18,-3.415444605,55,5.681590428,11.81046,-136.6931147,-3.725038799,-13.36399992,24.71700024,-22.09700041,93.58,0.284348543,2.335720773,0.2,2.398,1962,10
6/27/11,110627_182123det,,5,1,453286,431094,8,Single,S,53,3.3,1.44,-10.16,5.81,FF,16,0.822,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,240.033,-0.250538,2,det,0.075944507,-130.5901878,0.305674794,-9.131979611,5.94876558,-10.16,5.81,-3.415242879,55,5.786306031,10.86900936,-133.831712,-4.348972418,-16.28900011,28.57100034,-21.56799918,91.6,-0.290470641,2.069135184,-0.372,2.137,2307,0
6/27/11,110627_182134det,,5,2,453286,431094,8,Single,B,54,3.32,1.49,-5.2,1.13,CH,24,2,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,257.237,-1.89508,2,det,0.08060495,-122.9287147,0.326022858,-3.935527058,1.198323953,-5.2,1.13,-3.43805072,55,5.76531434,11.36636012,-126.3129008,-4.863266628,-6.171000076,28.11600041,-30.29999953,86.53,1.020907053,0.575641549,0.914,0.671,979,1
6/27/11,110627_182152det,,5,3,453286,431094,8,Single,B,55,3.19,1.37,-8.26,8.22,FF,14,2,R,1,1,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,224.99,0.0769231,2,det,0.073499606,-134.9263068,0.295926864,-7.277817717,8.390691826,-8.26,8.22,-3.466310923,55,5.5937915,14.4197892,-138.2990177,-4.851578843,-13.85100038,30.71700024,-16.20999937,94.86,1.244120798,2.291213038,1.155,2.35,2373,11
6/27/11,110627_182208det,,5,4,453286,431094,8,Single,S,56,3.37,1.46,-5.68,9.38,FF,14,0.91,R,1,2,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,211.054,0.248168,2,det,0.075099215,-132.0503717,0.30239211,-4.60697983,9.575517362,-5.68,9.38,-3.345577713,55,5.743840229,12.16943644,-135.3572334,-4.548826455,-8.396999908,29.47599911,-14.72600012,92.71,0.977983345,2.592485166,0.885,2.652,2188,21
6/27/11,110627_182225det,,5,5,453286,431094,8,Single,X,57,3.1,1.43,-8.43,-0.2,CH,16,2,R,2,2,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, no out",271.053,-0.207186,2,det,0.084126432,-118.125405,0.335025727,-7.148708324,-0.156915285,-8.43,-0.2,-3.324776856,55,5.528657427,9.070364634,-120.3484164,-0.180277261,-10.61500032,17.67100072,-32.41200095,82.29,-0.272034609,2.004114424,-0.369,2.092,1534,22
6/27/11,110627_182304det,,3,1,453286,279913,9,Groundout,B,61,3.67,1.54,-10.88,7.85,FF,22,0.853,L,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,234.033,-1.28826,2,det,0.076033464,-130.417068,0.306290129,-9.862253301,8.019378122,-10.88,7.85,-3.495503456,55,5.792588011,12.16784259,-133.7153007,-7.269726145,-17.52100046,29.03900075,-17.9319995,91.68,0.068997481,1.159672011,-0.015,1.233,2637,0
6/27/11,110627_182328det,,3,2,453286,279913,9,Groundout,S,62,3.57,1.64,-6.99,9.02,FF,18,0.923,L,0,1,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,217.628,-0.609326,2,det,0.075787034,-130.8963897,0.304604569,-5.921656663,9.207322027,-6.99,9.02,-3.428272917,55,5.664282423,11.50232682,-134.0409073,-5.61632408,-10.63699968,27.76999974,-15.63999968,91.81,0.449274108,1.952308056,0.359,2.017,2264,10
6/27/11,110627_182411det,,3,3,453286,279913,9,Groundout,X,63,3.57,1.64,-12.67,-4.13,CH,20,2,L,1,1,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, out(s)",287.848,-1.12021,2,det,0.085486145,-115.9480398,0.34514245,-11.38366224,-4.151210352,-12.67,-4.13,-3.506142916,55,5.538431549,8.919932773,-119.0246105,0.269606582,-15.9270006,24.0969994,-37.98700171,81.38,-1.068939127,1.419853507,-1.161,1.524,2314,11
6/27/11,110627_182454det,,3,1,453286,150040,10,Strikeout,S,68,3.64,1.68,-8.57,5.13,FF,18,0.917,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,238.891,-0.511225,2,det,0.074405428,-133.3305959,0.299007781,-7.569619347,5.252761238,-8.57,5.13,-3.470811263,55,5.486316555,12.49380663,-136.5226642,-3.676917073,-14.11100061,28.71300053,-22.38699942,93.51,0.466804582,2.0948821,0.382,2.159,2017,0
6/27/11,110627_182514det,,3,2,453286,150040,10,Strikeout,S,69,3.77,1.72,-0.47,0.28,SL,24,2,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Swinging Strike,235.481,-1.14049,2,det,0.083313777,-118.9463379,0.336755992,0.962124628,0.332728531,-0.47,0.28,-3.515698908,55,5.57403294,9.159879605,-122.1774583,-1.563425588,1.414000021,25.9700005,-31.69000082,83.54,0.858929732,1.483142397,0.741,1.576,102,1
6/27/11,110627_182538det,,3,3,453286,150040,10,Strikeout,S,70,3.77,1.72,-7.84,8.38,FF,7,2,R,2,0,R,gid_2011_06_27_tormlb_detmlb_1/,Swinging Strike,222.928,0.763902,2,det,0.07286499,-136.0902384,0.293502044,-6.859775134,8.548359247,-7.84,8.38,-3.477275385,55,5.456821463,11.69655453,-139.5256714,-1.770239367,-13.27199991,31.56199956,-15.63999968,95.47,0.154539032,3.47864877,0.072,3.528,2354,2
6/27/11,110627_184143det,,5,1,453286,434624,17,Groundout,S,126,3.32,1.57,-7.36,6.68,FF,22,2,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,227.555,-0.867429,3,det,0.076078902,-130.6569712,0.30253538,-6.307719757,6.831075049,-7.36,6.68,-3.338854377,55,5.665720042,10.26505112,-133.0065568,-5.614753095,-11.48599966,20.65000081,-19.74000006,91.04,-0.060730937,1.617576396,-0.144,1.686,2010,0
6/27/11,110627_184200det,,5,2,453286,434624,17,Groundout,B,127,3.2,1.47,0.4,1.65,SL,24,0.902,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,166.807,-1.31676,3,det,0.081740511,-121.4497173,0.327277727,1.771825382,1.730694633,0.4,1.65,-3.347951859,55,5.839139819,8.896531006,-124.106099,-3.908842638,2.757000016,21.74299931,-29.48600035,84.88,0.929024128,1.104204166,0.816,1.196,323,1
6/27/11,110627_184215det,,5,3,453286,434624,17,Groundout,S,128,3.07,1.36,0.61,3.36,SL,24,0.902,R,1,1,R,gid_2011_06_27_tormlb_detmlb_1/,Swinging Strike,169.928,-1.09942,3,det,0.083850834,-118.364794,0.336155135,2.059090998,3.471368234,0.61,3.36,-3.431238387,55,5.835470428,8.698084179,-121.03869,-3.840117085,3.036999988,21.33800053,-27.05900031,82.78,0.905973348,1.182307378,0.787,1.275,623,11
6/27/11,110627_184234det,,5,4,453286,434624,17,Groundout,B,129,3.13,1.46,-0.44,3.58,SL,24,0.902,R,2,1,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,186.85,-2.33533,3,det,0.082028533,-121.0176013,0.328512855,0.929197185,3.691534722,-0.44,3.58,-3.467289958,55,5.832720115,11.4147809,-123.6815661,-6.406761635,1.43499999,21.72899937,-26.47800093,84.8,1.828036588,0.248436373,1.708,0.345,673,12
6/27/11,110627_184256det,,5,5,453286,434624,17,Groundout,X,130,3.07,1.36,-9.27,5.96,FF,7,0.891,R,2,2,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, out(s)",237.084,0.907602,3,det,0.073926754,-134.2520525,0.296396623,-8.296117855,6.091761134,-9.27,5.96,-3.383850142,55,5.494508493,11.19930312,-137.2916734,-2.099210381,-15.73900087,27.51299977,-20.62200003,93.93,-0.129915521,2.933450939,-0.209,2.991,2250,22
6/27/11,110627_184328det,,3,1,453286,434658,18,Pop Out,S,134,3.39,1.57,-7.64,6.96,FF,12,0.908,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,227.461,0.136264,3,det,0.074106696,-133.9791502,0.296492437,-6.634750698,7.111034515,-7.64,6.96,-3.423796561,55,5.686900116,11.3261831,-136.8532889,-3.909513781,-12.57900007,25.94699979,-18.69700079,93.67,0.145720081,2.544169628,0.062,2.604,2116,0
6/27/11,110627_184344det,,3,2,453286,434658,18,Pop Out,B,135,3.33,1.57,-2.06,2.38,SL,19,0.9,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,220.308,-0.352273,3,det,0.081442344,-121.7705003,0.327862637,-0.726873764,2.470210466,-2.06,2.38,-3.36703648,55,5.964442364,10.24133237,-124.8053474,-2.324687738,-1.126999928,24.94399953,-28.34899931,85.4,1.122841381,2.055140454,1.011,2.14,584,1
6/27/11,110627_184356det,,3,3,453286,434658,18,Pop Out,X,136,3.39,1.57,-6.66,6.76,FF,11,2,R,1,1,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, out(s)",224.375,-0.162637,3,det,0.074432332,-133.3554287,0.298241502,-5.629874464,6.907523072,-6.66,6.76,-3.382456317,55,5.58282299,9.579296133,-136.3289052,-4.150945254,-10.54900034,26.73000073,-19.23600035,93.22,-0.344321942,2.270406493,-0.425,2.332,1929,11
6/27/11,110627_184435det,,5,1,453286,488862,19,Groundout,S,141,3.38,1.6,2.01,-0.63,SL,13,2,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,73.8943,0.0820225,3,det,0.083822146,-118.4294287,0.335675782,3.485813791,-0.590884498,2.01,-0.63,-3.33629402,55,5.788481864,7.522238294,-121.0323906,0.432337267,5.156000065,20.77699971,-33.05299979,82.68,0.67887889,2.476246148,0.561,2.563,378,0
6/27/11,110627_184449det,,5,2,453286,488862,19,Groundout,S,142,3.25,1.61,-9.46,5.51,FF,10,0.886,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,239.606,0.17561,3,det,0.074567417,-133.0006605,0.300146982,-8.463066788,5.634477363,-9.46,5.51,-3.548234007,55,5.469481286,9.227645117,-136.3057068,-2.707766199,-15.65700014,29.66899991,-21.75499945,93.17,-1.076559772,2.512839059,-1.151,2.574,2197,1
6/27/11,110627_184638det,,5,3,453286,488862,19,Groundout,B,143,3.39,1.62,-9.24,8.79,FF,9,0.87,R,2,0,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,226.265,1.11525,3,det,0.074307646,-133.5363119,0.298252515,-8.251425015,8.973024666,-9.24,8.79,-3.374456708,55,5.718383195,13.50084513,-136.6424773,-2.423571004,-15.45999963,27.97400021,-15.36699992,93.63,0.856369343,3.439335277,0.77,3.492,2586,2
6/27/11,110627_184656det,,5,4,453286,488862,19,Groundout,B,144,3.47,1.63,-7.76,7.13,FF,15,0.905,R,2,1,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,227.255,-0.259783,3,det,0.075550382,-131.3860061,0.302671484,-6.717946363,7.282997586,-7.76,7.13,-3.459698722,55,5.470968903,6.643655879,-134.3033602,-3.820747767,-12.22199972,25.83699918,-18.92899924,91.72,-1.754134983,2.248529299,-1.827,2.311,2111,12
6/27/11,110627_184710det,,5,5,453286,488862,19,Groundout,X,145,3.25,1.61,-1.74,0.77,SL,16,2,R,2,2,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, out(s)",244.831,-0.156098,3,det,0.083964194,-118.0517731,0.33896599,-0.306088173,0.832090615,-1.74,0.77,-3.40547197,55,5.82614669,6.005398783,-121.1780555,-0.592575129,-0.444000078,24.92999959,-30.97200041,82.72,-0.664643758,2.211648601,-0.77,2.302,340,22
6/27/11,110627_190336det,,1,1,453286,519346,26,Double,X,203,3.21,1.55,-6.89,11.19,FF,14,2,L,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, no out",211.49,0.183133,4,det,0.07576888,-130.7966066,0.30618477,-5.807195042,11.41807926,-6.89,11.19,-3.449846764,55,5.887739464,12.35994932,-134.3320598,-5.655881485,-10.32399995,31.24500012,-11.8800004,92.06,0.825414009,2.471533782,0.733,2.532,2577,0
6/27/11,110627_190426det,,6,1,453286,430832,27,Groundout,S,207,3.42,1.59,1.8,-0.28,SL,11,0.902,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,82.7797,0.100546,4,det,0.083386402,-118.8832598,0.336426314,3.271205428,-0.230892221,1.8,-0.28,-3.329933251,55,5.837248318,5.36573275,-121.991063,0.274477952,4.817000078,24.95300031,-32.51899939,83.26,-0.344704441,2.508745285,-0.454,2.597,323,0
6/27/11,110627_190448det,,6,2,453286,430832,27,Groundout,B,208,3.3,1.64,-1.49,2.15,SL,24,2,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,214.01,-1.45181,4,det,0.083355794,-119.0373308,0.334626856,-0.084653201,2.238606582,-1.49,2.15,-3.436990125,55,5.881308849,11.07019153,-121.8176757,-3.636490096,-0.126,22.32199979,-28.84700041,83.44,1.63293858,1.170361817,1.512,1.265,479,1
6/27/11,110627_190515det,,6,3,453286,430832,27,Groundout,S,209,3.25,1.47,-7.93,6.58,FF,17,2,R,1,1,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,230.135,-0.134831,4,det,0.072555136,-136.7154345,0.291747811,-6.972597048,6.72439658,-7.93,6.58,-3.624028407,55,5.376104414,11.93440512,-140.0345673,-4.181497073,-13.65300043,30.61900067,-19.01199942,95.87,0.058440399,2.180821257,-0.023,2.24,2132,11
6/27/11,110627_190605det,,6,4,453286,430832,27,Groundout,B,210,3.42,1.58,-5.58,5.12,FF,3,0.908,R,2,1,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,227.175,2.67065,4,det,0.07470766,-132.7951673,0.300174268,-4.516402374,5.246790732,-5.58,5.12,-3.532895652,55,5.592646208,11.58240497,-135.9625185,2.97067385,-8.353999687,28.37499928,-22.47399931,93.06,0.528376138,4.910431082,0.438,4.957,1526,12
6/27/11,110627_190728det,,6,5,453286,430832,27,Groundout,B,211,3.41,1.58,-11.35,10.32,FT,24,2,R,2,2,R,gid_2011_06_27_tormlb_detmlb_1/,Ball,227.598,-1.94098,4,det,0.073408762,-135.1650395,0.294719412,-10.42366496,10.52216384,-11.35,10.32,-3.53933051,55,5.447077642,16.96369909,-138.3283338,-9.431001789,-20.001,28.83800053,-11.98899966,95.24,1.685390817,0.652720311,1.596,0.719,3145,22
6/27/11,110627_190814det,,6,6,453286,430832,27,Groundout,X,215,3.25,1.47,-9.34,-1.51,CH,11,2,R,2,3,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, run(s)",278.858,0.00224719,4,det,0.084975734,-116.67331,0.342622814,-8.018233652,-1.48123189,-9.34,-1.51,-3.385303593,55,5.522047755,9.089575842,-119.6826273,1.123180554,-11.38400037,23.70900082,-34.28199988,81.84,-0.372260936,2.270283069,-0.471,2.362,1659,32
6/27/11,110627_190852det,,2,1,453286,452252,28,Home Run,S,221,3.48,1.66,-6.92,-2.93,CH,16,2,L,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,292.589,-0.638462,4,det,0.085454326,-116.2221525,0.3413586,-5.56386866,-2.930155879,-6.92,-2.93,-3.348519323,55,5.62741075,7.935585051,-118.6123465,0.570277143,-7.957999779,18.71000027,-36.37000113,81.05,-0.501512973,1.893146676,-0.602,1.989,1334,0
6/27/11,110627_190931det,,2,2,453286,452252,28,Home Run,X,222,3.48,1.66,-9.96,6.36,FT,18,0.601,L,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, run(s)",237.251,-0.374725,4,det,0.0734674,-134.9295811,0.296459772,-8.993620082,6.501455902,-9.96,6.36,-3.555850648,55,5.524555585,14.03844998,-138.4700035,-4.233197139,-17.05500085,32.26500058,-19.85000067,94.94,0.739448285,2.167585925,0.654,2.229,2394,1
6/27/11,110627_191014det,,3,1,453286,431094,29,Strikeout,S,227,3.1,1.43,-2.66,-3.11,SL,11,2,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul Tip,319.026,0.622755,4,det,0.08554373,-115.8245455,0.346112878,-1.178055429,-3.110812642,-2.66,-3.11,-3.458980748,55,5.781864411,6.765153572,-119.0341772,2.124326524,-1.639000011,25.12700009,-36.50699835,81.3,-0.43734135,2.690007257,-0.547,2.785,700,0
6/27/11,110627_191031det,,3,2,453286,431094,29,Strikeout,S,228,3.1,1.43,-7.59,7.71,FF,14,2,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,224.41,0.11018,4,det,0.07371899,-134.4985084,0.297123065,-6.589377176,7.869114525,-7.59,7.71,-3.359732973,55,5.623415008,12.71978947,-137.9393301,-4.641479767,-12.44000013,31.24700093,-17.32300024,94.5,0.788700872,2.296789331,0.702,2.357,2192,1
6/27/11,110627_191054det,,3,3,453286,431094,29,Strikeout,S,229,3.22,1.37,-8.09,8.59,FF,23,2,R,2,0,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,223.119,-0.628108,4,det,0.072418875,-136.7360948,0.293948878,-7.113455784,8.76570998,-8.09,8.59,-3.41856681,55,5.42827849,12.81368596,-140.765051,-6.319996575,-13.72100027,37.26799893,-15.2710002,96.47,0.624243938,1.653041081,0.54,1.714,2396,2
6/27/11,110627_191126det,,2,1,453286,279913,30,Groundout,S,233,3.57,1.64,-10.91,-3.73,CH,17,2,L,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul Bunt,288.625,-0.790674,4,det,0.085898654,-115.2935209,0.348415081,-9.571358151,-3.744491978,-10.91,-3.73,-3.297948166,55,5.713989564,10.52738679,-118.6458004,0.554118709,-13.14100034,26.14100003,-37.32000189,81.21,0.227145878,1.738641599,0.122,1.842,1973,0
6/27/11,110627_191155det,,2,2,453286,279913,30,Groundout,X,234,3.57,1.64,-9.31,-6.21,CH,15,2,L,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,"In play, out(s)",303.527,-0.505699,4,det,0.084082718,-118.0290112,0.337227315,-8.026289882,-6.27337452,-9.31,-6.21,-3.397799003,55,5.544191586,6.445993409,-120.7233924,1.961894935,-11.76300008,21.44300008,-41.37299948,82.44,-1.674237899,2.020110743,-1.761,2.117,2002,1
6/27/11,110627_192245det,,3,1,453286,150040,34,Strikeout,S,267,3.77,1.72,-13.16,8.34,FT,13,2,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,237.501,-0.133659,5,det,0.074447412,-133.2100155,0.299724967,-12.22367637,8.511511762,-13.16,8.34,-3.512512114,55,5.695904329,13.81183816,-136.5353736,-4.292436323,-22.67800005,29.90000081,-16.38800078,93.61,0.248480873,2.54825496,0.169,2.608,3129,0
6/27/11,110627_192306det,,3,2,453286,150040,34,Strikeout,S,268,3.64,1.66,2.2,-0.22,SL,15,2,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,85.6098,-0.334343,5,det,0.084531526,-117.4711146,0.337973473,3.697497768,-0.17133858,2.2,-0.22,-3.32110362,55,5.915624998,4.09733724,-119.9463746,-0.412554534,5.394999908,19.58899998,-32.42899924,81.83,-0.836998673,2.22817696,-0.944,2.319,397,1
6/27/11,110627_192331det,,3,3,453286,150040,34,Strikeout,S,269,3.77,1.72,-1.03,2.5,SL,24,0.902,R,2,0,R,gid_2011_06_27_tormlb_detmlb_1/,Swinging Strike,201.941,-1.05854,5,det,0.083634146,-118.6807791,0.335146244,0.384144663,2.596009316,-1.03,2.5,-3.291522088,55,5.817491496,11.29242554,-121.3338671,-2.714445476,0.56999998,21.22599911,-28.32699995,83.11,1.964866795,1.569714274,1.842,1.66,497,2
6/27/11,110627_192403det,,4,1,453286,434624,35,Strikeout,S,273,3.18,1.54,-0.96,-0.98,SL,12,2,R,0,0,R,gid_2011_06_27_tormlb_detmlb_1/,Called Strike,313.942,0.419512,5,det,0.084242191,-117.8237284,0.337589482,0.473189538,-0.942277292,-0.96,-0.98,-3.40209006,55,5.80150271,7.429172113,-120.4589598,0.902940692,0.691999959,20.93100095,-33.5570014,82.29,0.115565148,2.615637963,0.004,2.704,239,0
6/27/11,110627_192418det,,4,2,453286,434624,35,Strikeout,S,274,3.07,1.36,1.85,-0.47,SL,18,2,R,1,0,R,gid_2011_06_27_tormlb_detmlb_1/,Foul,77.2236,-0.0210526,5,det,0.085066515,-116.5501348,0.342967575,3.379887214,-0.425573521,1.85,-0.47,-3.314767658,55,5.92164291,7.465875943,-119.5522644,-0.42225441,4.788999962,23.62700009,-32.78199988,81.67,0.723411274,2.101968003,0.602,2.197,332,1
